,stop_sequence,trip_id,stop_id,stop_name,stop_lat,stop_lon,elevation
1616,17,JG_B2-Weekday-031500_B43_451,301678.0,37 ST/13 AV,40.641791,-73.985295,20.0
1617,18,JG_B2-Weekday-031500_B43_451,301679.0,13 AV/39 ST,40.6404,-73.986628,21.0
1618,19,JG_B2-Weekday-031500_B43_451,301680.0,13 AV/41 ST,40.639308,-73.987767,20.0
1619,20,JG_B2-Weekday-031500_B43_451,301681.0,13 AV/43 ST,40.638193,-73.988924,20.0
1620,21,JG_B2-Weekday-031500_B43_451,301682.0,13 AV/45 ST,40.637074,-73.990095,18.0
1621,22,JG_B2-Weekday-031500_B43_451,301683.0,13 AV/47 ST,40.635948,-73.991266,18.0
1622,23,JG_B2-Weekday-031500_B43_451,301684.0,13 AV/49 ST,40.634862,-73.992394,19.0
1623,24,JG_B2-Weekday-031500_B43_451,306286.0,13 AV/50 ST,40.634293,-73.992992,19.0
1624,25,JG_B2-Weekday-031500_B43_451,301685.0,13 AV/52 ST,40.633149,-73.994185,20.0
1625,26,JG_B2-Weekday-031500_B43_451,301686.0,13 AV/54 ST,40.632347,-73.99501,20.0
1626,27,JG_B2-Weekday-031500_B43_451,307518.0,13 AV/56 ST,40.630907,-73.996513,18.0
1627,28,JG_B2-Weekday-031500_B43_451,301689.0,57 ST/12 AV,40.63209,-73.999243,20.0
1628,29,JG_B2-Weekday-031500_B43_451,301690.0,57 ST/11 AV,40.633462,-74.001513,25.0
1629,30,JG_B2-Weekday-031500_B43_451,301691.0,57 ST/FT HAMILTON PY,40.634494,-74.003217,25.0
1630,31,JG_B2-Weekday-031500_B43_451,301692.0,FT HAMILTON PY/58 ST,40.633904,-74.004482,23.0
1631,32,JG_B2-Weekday-031500_B43_451,901479.0,FT HAMILTON PKY/60 ST,40.633013,-74.005715,18.0
1632,33,JG_B2-Weekday-031500_B43_451,301694.0,FT HAMILTON PY/62 ST,40.632238,-74.006971,19.0
1633,34,JG_B2-Weekday-031500_B43_451,308366.0,FT HAMILTON PY/64 ST,40.631109,-74.008621,23.0
1634,35,JG_B2-Weekday-031500_B43_451,308063.0,FT HAMILTON PY/66 ST,40.62994,-74.010404,23.0
1635,36,JG_B2-Weekday-031500_B43_451,301698.0,FT HAMILTON PY/BAY RIDGE AV,40.628812,-74.01209,26.0
1636,37,JG_B2-Weekday-031500_B43_451,306276.0,FT HAMILTON PY/70 ST,40.628057,-74.013221,29.0
1637,38,JG_B2-Weekday-031500_B43_451,301700.0,FT HAMILTON PY/73 ST,40.626893,-74.014961,34.0
1638,39,JG_B2-Weekday-031500_B43_451,301701.0,FT HAMILTON PY/BAY RIDGE PY,40.625907,-74.016434,34.0
1639,40,JG_B2-Weekday-031500_B43_451,307513.0,FT HAMILTON PY/7 AV,40.624523,-74.018509,28.0
1640,41,JG_B2-Weekday-031500_B43_451,307488.0,7 AV SVC RD S/79 ST,40.624024,-74.020393,25.0
1641,42,JG_B2-Weekday-031500_B43_451,307489.0,7 AV SVC RD S/81 ST,40.622816,-74.021408,29.0
1642,43,JG_B2-Weekday-031500_B43_451,307490.0,FT HAMILTON PY/83 ST,40.621767,-74.02264,29.0
1643,44,JG_B2-Weekday-031500_B43_451,307501.0,86 ST/FT HAMILTON PY,40.620732,-74.024776,30.0
1644,45,JG_B2-Weekday-031500_B43_451,301707.0,86 ST/5 AV,40.621637,-74.026347,25.0
1645,46,JG_B2-Weekday-031500_B43_451,301708.0,86 ST/4 AV,40.623009,-74.028775,27.0
1646,47,JG_B2-Weekday-031500_B43_451,301709.0,86 ST/3 AV,40.623508,-74.030868,26.0
1647,48,JG_B2-Weekday-031500_B43_451,301710.0,86 ST/RIDGE BL,40.624278,-74.034136,21.0
1648,49,JG_B2-Weekday-031500_B43_451,301711.0,86 ST/COLONIAL RD,40.62492,-74.036838,16.0
1649,50,JG_B2-Weekday-031500_B43_451,307515.0,86 ST/NARROWS AV,40.625802,-74.040556,11.0
1650,51,JG_B2-Weekday-031500_B43_451,301714.0,SHORE RD/88 ST,40.624295,-74.040876,13.0
1651,52,JG_B2-Weekday-031500_B43_451,301715.0,SHORE RD/NARROWS AV,40.622687,-74.040489,13.0
1652,53,JG_B2-Weekday-031500_B43_451,301716.0,SHORE RD/91 ST,40.621235,-74.040435,13.0
1653,54,JG_B2-Weekday-031500_B43_451,301717.0,SHORE RD/OLIVER ST,40.618872,-74.039907,17.0
1654,55,JG_B2-Weekday-031500_B43_451,301718.0,SHORE RD/RIDGE BL,40.616924,-74.038721,28.0
1655,56,JG_B2-Weekday-031500_B43_451,301719.0,SHORE RD/97 ST,40.614978,-74.037686,12.0
1656,57,JG_B2-Weekday-031500_B43_451,301720.0,SHORE RD/99 ST,40.61357,-74.037041,25.0
1657,58,JG_B2-Weekday-031500_B43_451,301721.0,3 AV/SHORE RD,40.612681,-74.035895,25.0
1658,59,JG_B2-Weekday-031500_B43_451,301722.0,3 AV/MARINE AV,40.614823,-74.034585,21.0
1659,60,JG_B2-Weekday-031500_B43_451,301723.0,MARINE AV/4 AV,40.614019,-74.032866,16.0
1660,61,JG_B2-Weekday-031500_B43_451,301724.0,4 AV/99 ST,40.613509,-74.03312,16.0
1661,62,JG_B2-Weekday-031500_B43_451,301725.0,4 AV/100 ST,40.612591,-74.033902,18.0
1662,63,JG_B2-Weekday-031500_B43_451,901445.0,SHORE RD/4 AV,40.611716,-74.035076,15.0
1663,64,JG_B2-Weekday-031500_B43_451,,,,,
1664,65,JG_B2-Weekday-031500_B43_451,,,,,
1665,66,JG_B2-Weekday-031500_B43_451,,,,,
1666,67,JG_B2-Weekday-031500_B43_451,,,,,
1667,68,JG_B2-Weekday-031500_B43_451,,,,,
1668,69,JG_B2-Weekday-031500_B43_451,,,,,
1669,70,JG_B2-Weekday-031500_B43_451,,,,,
1670,71,JG_B2-Weekday-031500_B43_451,,,,,
1671,72,JG_B2-Weekday-031500_B43_451,,,,,
1672,73,JG_B2-Weekday-031500_B43_451,,,,,
1673,74,JG_B2-Weekday-031500_B43_451,,,,,
1674,75,JG_B2-Weekday-031500_B43_451,,,,,
1675,76,JG_B2-Weekday-031500_B43_451,,,,,
1676,77,JG_B2-Weekday-031500_B43_451,,,,,
1677,78,JG_B2-Weekday-031500_B43_451,,,,,
1678,79,JG_B2-Weekday-031500_B43_451,,,,,
1679,80,JG_B2-Weekday-031500_B43_451,,,,,
1680,1,JG_B2-Weekday-031500_B6769_901,901334.0,DIVISION AV/WYTHE AV,40.70696,-73.967408,9.0
1681,2,JG_B2-Weekday-031500_B6769_901,305191.0,WYTHE AV/CLYMER ST,40.704836,-73.966339,22.0
1682,3,JG_B2-Weekday-031500_B6769_901,901335.0,CLYMER ST/KENT AV,40.704067,-73.967327,-1.0
1683,4,JG_B2-Weekday-031500_B6769_901,901562.0,MARKET ST/9 AV,40.699607,-73.970884,15.0
1684,5,JG_B2-Weekday-031500_B6769_901,901336.0,MARKET ST/5 ST,40.700192,-73.973209,0.0
1685,6,JG_B2-Weekday-031500_B6769_901,308829.0,SANDS ST/NAVY ST,40.69973,-73.980927,5.0
1686,7,JG_B2-Weekday-031500_B6769_901,307039.0,GOLD ST/SANDS ST,40.700329,-73.982855,12.0
1687,8,JG_B2-Weekday-031500_B6769_901,901338.0,YORK ST/JAY ST,40.701555,-73.986992,19.0
1688,9,JG_B2-Weekday-031500_B6769_901,901172.0,pearl st/prospect st,40.700316,-73.987811,36.0
1689,10,JG_B2-Weekday-031500_B6769_901,306337.0,SANDS ST/PEARL ST,40.699922,-73.987598,26.0
1690,11,JG_B2-Weekday-031500_B6769_901,307106.0,JAY ST/HIGH ST,40.699094,-73.98693,21.0
1691,12,JG_B2-Weekday-031500_B6769_901,306264.0,JAY ST/CHAPEL ST,40.69735,-73.98706,24.0
1692,13,JG_B2-Weekday-031500_B6769_901,307426.0,JAY ST/TILLARY ST,40.695699,-73.987196,18.0
1693,14,JG_B2-Weekday-031500_B6769_901,305211.0,JAY ST/FULTON ST,40.691633,-73.987375,34.0
1694,15,JG_B2-Weekday-031500_B6769_901,303290.0,LIVINGSTON ST/SMITH ST,40.69022,-73.987469,34.0
1695,16,JG_B2-Weekday-031500_B6769_901,306901.0,LIVINGSTON ST/HOYT ST,40.689463,-73.985515,21.0
1696,17,JG_B2-Weekday-031500_B6769_901,303294.0,LIVINGSTON ST/NEVINS ST,40.687645,-73.980819,20.0
1697,18,JG_B2-Weekday-031500_B6769_901,303524.0,FLATBUSH AV/STATE ST,40.685406,-73.978525,19.0
1698,19,JG_B2-Weekday-031500_B6769_901,303296.0,FLATBUSH AV/5 AV,40.682509,-73.976463,11.0
1699,20,JG_B2-Weekday-031500_B6769_901,303297.0,FLATBUSH AV/BERGEN ST,40.680464,-73.974971,25.0
1700,21,JG_B2-Weekday-031500_B6769_901,307360.0,FLATBUSH AV/ST MARKS AV,40.679494,-73.974272,25.0
1701,22,JG_B2-Weekday-031500_B6769_901,305670.0,7 AV/FLATBUSH AV,40.677797,-73.973229,31.0
1702,23,JG_B2-Weekday-031500_B6769_901,305671.0,7 AV/STERLING PL,40.676845,-73.973898,34.0
1703,24,JG_B2-Weekday-031500_B6769_901,305672.0,7 AV/BERKELEY PL,40.675207,-73.975038,28.0
1704,25,JG_B2-Weekday-031500_B6769_901,305673.0,7 AV/UNION ST,40.674188,-73.975723,34.0
1705,26,JG_B2-Weekday-031500_B6769_901,305674.0,7 AV/GARFIELD PL,40.672109,-73.97735,27.0
1706,27,JG_B2-Weekday-031500_B6769_901,305675.0,7 AV/3 ST,40.670287,-73.978868,35.0
1707,28,JG_B2-Weekday-031500_B6769_901,305676.0,7 AV/6 ST,40.668484,-73.980365,39.0
1708,29,JG_B2-Weekday-031500_B6769_901,305677.0,7 AV/9 ST,40.666648,-73.981897,42.0
1709,30,JG_B2-Weekday-031500_B6769_901,305678.0,7 AV/11 ST,40.665459,-73.982889,42.0
1710,31,JG_B2-Weekday-031500_B6769_901,305679.0,7 AV/13 ST,40.664274,-73.983884,45.0
1711,32,JG_B2-Weekday-031500_B6769_901,305680.0,7 AV/15 ST,40.663017,-73.984879,45.0
1712,33,JG_B2-Weekday-031500_B6769_901,305681.0,7 AV/PROSPECT AV,40.661603,-73.986105,47.0
1713,34,JG_B2-Weekday-031500_B6769_901,305682.0,7 AV/18 ST,40.660157,-73.987605,44.0
1714,35,JG_B2-Weekday-031500_B6769_901,307521.0,19 ST/8 AV,40.658211,-73.985302,57.0
1715,36,JG_B2-Weekday-031500_B6769_901,306573.0,19 ST/PROSPECT PK W,40.656665,-73.982737,58.0
1716,37,JG_B2-Weekday-031500_B6769_901,306574.0,10 AV/20 ST,40.655364,-73.981741,48.0
1717,38,JG_B2-Weekday-031500_B6769_901,306558.0,MC DONALD AV/TERRACE PL,40.653053,-73.981501,41.0
1718,39,JG_B2-Weekday-031500_B6769_901,306559.0,MC DONALD AV/VANDERBILT ST,40.651248,-73.981106,26.0
1719,40,JG_B2-Weekday-031500_B6769_901,306560.0,MC DONALD AV/GREENWOOD AV,40.649148,-73.98071,30.0
1720,41,JG_B2-Weekday-031500_B6769_901,306562.0,MC DONALD AV/CATON AV,40.646942,-73.980298,21.0
1721,42,JG_B2-Weekday-031500_B6769_901,306563.0,MC DONALD AV/ALBEMARLE RD,40.644796,-73.979879,20.0
1722,43,JG_B2-Weekday-031500_B6769_901,306564.0,MC DONALD AV/CHURCH AV,40.641942,-73.97933,17.0
1723,44,JG_B2-Weekday-031500_B6769_901,306565.0,MC DONALD AV/AV C,40.639954,-73.97926,17.0
1724,45,JG_B2-Weekday-031500_B6769_901,801044.0,MC DONALD AV/CORTELYOU RD,40.638191,-73.978944,16.0
1725,46,JG_B2-Weekday-031500_B6769_901,,,,,
1726,47,JG_B2-Weekday-031500_B6769_901,,,,,
1727,48,JG_B2-Weekday-031500_B6769_901,,,,,
1728,49,JG_B2-Weekday-031500_B6769_901,,,,,
1729,50,JG_B2-Weekday-031500_B6769_901,,,,,
1730,51,JG_B2-Weekday-031500_B6769_901,,,,,
1731,52,JG_B2-Weekday-031500_B6769_901,,,,,
1732,53,JG_B2-Weekday-031500_B6769_901,,,,,
1733,54,JG_B2-Weekday-031500_B6769_901,,,,,
1734,55,JG_B2-Weekday-031500_B6769_901,,,,,
1735,56,JG_B2-Weekday-031500_B6769_901,,,,,
1736,57,JG_B2-Weekday-031500_B6769_901,,,,,
1737,58,JG_B2-Weekday-031500_B6769_901,,,,,
1738,59,JG_B2-Weekday-031500_B6769_901,,,,,
1739,60,JG_B2-Weekday-031500_B6769_901,,,,,
1740,61,JG_B2-Weekday-031500_B6769_901,,,,,
1741,62,JG_B2-Weekday-031500_B6769_901,,,,,
1742,63,JG_B2-Weekday-031500_B6769_901,,,,,
1743,64,JG_B2-Weekday-031500_B6769_901,,,,,
1744,65,JG_B2-Weekday-031500_B6769_901,,,,,
1745,66,JG_B2-Weekday-031500_B6769_901,,,,,
1746,67,JG_B2-Weekday-031500_B6769_901,,,,,
1747,68,JG_B2-Weekday-031500_B6769_901,,,,,
1748,69,JG_B2-Weekday-031500_B6769_901,,,,,
1749,70,JG_B2-Weekday-031500_B6769_901,,,,,
1750,71,JG_B2-Weekday-031500_B6769_901,,,,,
1751,72,JG_B2-Weekday-031500_B6769_901,,,,,
1752,73,JG_B2-Weekday-031500_B6769_901,,,,,
1753,74,JG_B2-Weekday-031500_B6769_901,,,,,
1754,75,JG_B2-Weekday-031500_B6769_901,,,,,
1755,76,JG_B2-Weekday-031500_B6769_901,,,,,
1756,77,JG_B2-Weekday-031500_B6769_901,,,,,
1757,78,JG_B2-Weekday-031500_B6769_901,,,,,
1758,79,JG_B2-Weekday-031500_B6769_901,,,,,
1759,80,JG_B2-Weekday-031500_B6769_901,,,,,
1760,1,JG_B2-Weekday-031500_B70_702,308355.0,CROPSEY AV/BKLYN CAMPUS VA,40.609103,-74.023816,10.0
1761,2,JG_B2-Weekday-031500_B70_702,308356.0,VA HOSPITAL/BAY 3,40.607531,-74.023155,11.0
1762,3,JG_B2-Weekday-031500_B70_702,308270.0,CROPSEY AV/OPP VA HOSPITAL,40.608845,-74.023156,10.0
1763,4,JG_B2-Weekday-031500_B70_702,305872.0,7 AV/POLY PL,40.610266,-74.024451,10.0
1764,5,JG_B2-Weekday-031500_B70_702,305873.0,7 AV/POLY PREP ENT,40.612347,-74.023602,12.0
1765,6,JG_B2-Weekday-031500_B70_702,308176.0,92 ST/7 AV,40.614897,-74.023174,23.0
1766,7,JG_B2-Weekday-031500_B70_702,307203.0,92 ST/GATLING PL,40.616664,-74.02673,19.0
1767,8,JG_B2-Weekday-031500_B70_702,308177.0,FT HAMILTON PY/90 ST,40.618478,-74.026057,26.0
1768,9,JG_B2-Weekday-031500_B70_702,301616.0,FT HAMILTON PKY/86 ST,40.620617,-74.024044,30.0
1769,10,JG_B2-Weekday-031500_B70_702,307647.0,FT HAMILTON PY/83 ST,40.6218,-74.022276,29.0
1770,11,JG_B2-Weekday-031500_B70_702,308199.0,FT HAMILTON PY/81 ST,40.622349,-74.020151,27.0
1771,12,JG_B2-Weekday-031500_B70_702,901493.0,7 AV/79 ST,40.623414,-74.019065,25.0
1772,13,JG_B2-Weekday-031500_B70_702,301620.0,FT HAMILTON PY/77 ST,40.624941,-74.017623,28.0
1773,14,JG_B2-Weekday-031500_B70_702,300407.0,BAY RIDGE PY/7 AV,40.626579,-74.017763,24.0
1774,15,JG_B2-Weekday-031500_B70_702,305883.0,8 AV/73 ST,40.628211,-74.017078,23.0
1775,16,JG_B2-Weekday-031500_B70_702,305884.0,8 AV/71 ST,40.629429,-74.015754,26.0
1776,17,JG_B2-Weekday-031500_B70_702,305885.0,8 AV/BAY RIDGE AV,40.630541,-74.014598,26.0
1777,18,JG_B2-Weekday-031500_B70_702,305886.0,8 AV/67 ST,40.631716,-74.013373,28.0
1778,19,JG_B2-Weekday-031500_B70_702,305887.0,8 AV/65 ST,40.632874,-74.012174,28.0
1779,20,JG_B2-Weekday-031500_B70_702,305888.0,8 AV/62 ST,40.634543,-74.01043,22.0
1780,21,JG_B2-Weekday-031500_B70_702,305889.0,8 AV/60 ST,40.635699,-74.009234,25.0
1781,22,JG_B2-Weekday-031500_B70_702,305891.0,8 AV/57 ST,40.637406,-74.007458,25.0
1782,23,JG_B2-Weekday-031500_B70_702,305892.0,8 AV/55 ST,40.638509,-74.006309,29.0
1783,24,JG_B2-Weekday-031500_B70_702,308099.0,8 AV/52 ST,40.6402,-74.004554,35.0
1784,25,JG_B2-Weekday-031500_B70_702,305895.0,8 AV/50 ST,40.641315,-74.003391,35.0
1785,26,JG_B2-Weekday-031500_B70_702,305897.0,8 AV/47 ST,40.642984,-74.001654,41.0
1786,27,JG_B2-Weekday-031500_B70_702,308100.0,8 AV/44 ST,40.644672,-73.999906,43.0
1787,28,JG_B2-Weekday-031500_B70_702,305900.0,8 AV/41 ST,40.646351,-73.998151,40.0
1788,29,JG_B2-Weekday-031500_B70_702,302778.0,39 ST/8 AV,40.647523,-73.997614,35.0
1789,30,JG_B2-Weekday-031500_B70_702,302779.0,39 ST/7 AV,40.64886,-73.999823,32.0
1790,31,JG_B2-Weekday-031500_B70_702,302780.0,39 ST/6 AV,40.650183,-74.002014,25.0
1791,32,JG_B2-Weekday-031500_B70_702,302781.0,39 ST/5 AV,40.651232,-74.003752,27.0
1792,33,JG_B2-Weekday-031500_B70_702,308084.0,4 AV/39 ST,40.652917,-74.005712,12.0
1793,34,JG_B2-Weekday-031500_B70_702,305906.0,36 ST/4 AV,40.654583,-74.004775,5.0
1794,35,JG_B2-Weekday-031500_B70_702,305907.0,36 ST/3 AV,40.655395,-74.00613,5.0
1795,36,JG_B2-Weekday-031500_B70_702,302975.0,3 AV/37 ST,40.655125,-74.007095,11.0
1796,37,JG_B2-Weekday-031500_B70_702,305909.0,3 AV/39 ST,40.653985,-74.008306,9.0
1797,38,JG_B2-Weekday-031500_B70_702,302784.0,39 ST/2 AV,40.655557,-74.010805,11.0
1798,39,JG_B2-Weekday-031500_B70_702,307177.0,39 ST/1 AV,40.656031,-74.011701,11.0
1799,40,JG_B2-Weekday-031500_B70_702,,,,,
1800,41,JG_B2-Weekday-031500_B70_702,,,,,
1801,42,JG_B2-Weekday-031500_B70_702,,,,,
1802,43,JG_B2-Weekday-031500_B70_702,,,,,
1803,44,JG_B2-Weekday-031500_B70_702,,,,,
1804,45,JG_B2-Weekday-031500_B70_702,,,,,
1805,46,JG_B2-Weekday-031500_B70_702,,,,,
1806,47,JG_B2-Weekday-031500_B70_702,,,,,
1807,48,JG_B2-Weekday-031500_B70_702,,,,,
1808,49,JG_B2-Weekday-031500_B70_702,,,,,
1809,50,JG_B2-Weekday-031500_B70_702,,,,,
1810,51,JG_B2-Weekday-031500_B70_702,,,,,
1811,52,JG_B2-Weekday-031500_B70_702,,,,,
1812,53,JG_B2-Weekday-031500_B70_702,,,,,
1813,54,JG_B2-Weekday-031500_B70_702,,,,,
1814,55,JG_B2-Weekday-031500_B70_702,,,,,
1815,56,JG_B2-Weekday-031500_B70_702,,,,,
1816,57,JG_B2-Weekday-031500_B70_702,,,,,
1817,58,JG_B2-Weekday-031500_B70_702,,,,,
1818,59,JG_B2-Weekday-031500_B70_702,,,,,
1819,60,JG_B2-Weekday-031500_B70_702,,,,,
1820,61,JG_B2-Weekday-031500_B70_702,,,,,
1821,62,JG_B2-Weekday-031500_B70_702,,,,,
1822,63,JG_B2-Weekday-031500_B70_702,,,,,
1823,64,JG_B2-Weekday-031500_B70_702,,,,,
1824,65,JG_B2-Weekday-031500_B70_702,,,,,
1825,66,JG_B2-Weekday-031500_B70_702,,,,,
1826,67,JG_B2-Weekday-031500_B70_702,,,,,
1827,68,JG_B2-Weekday-031500_B70_702,,,,,
1828,69,JG_B2-Weekday-031500_B70_702,,,,,
1829,70,JG_B2-Weekday-031500_B70_702,,,,,
1830,71,JG_B2-Weekday-031500_B70_702,,,,,
1831,72,JG_B2-Weekday-031500_B70_702,,,,,
1832,73,JG_B2-Weekday-031500_B70_702,,,,,
1833,74,JG_B2-Weekday-031500_B70_702,,,,,
1834,75,JG_B2-Weekday-031500_B70_702,,,,,
1835,76,JG_B2-Weekday-031500_B70_702,,,,,
1836,77,JG_B2-Weekday-031500_B70_702,,,,,
1837,78,JG_B2-Weekday-031500_B70_702,,,,,
1838,79,JG_B2-Weekday-031500_B70_702,,,,,
1839,80,JG_B2-Weekday-031500_B70_702,,,,,
1840,1,JG_B2-Weekday-032000_B4_1,300284.0,NARROWS AV/77 ST,40.631834,-74.036377,9.0
1841,2,JG_B2-Weekday-032000_B4_1,300285.0,77 ST/COLONIAL RD,40.63116,-74.033383,11.0
1842,3,JG_B2-Weekday-032000_B4_1,300287.0,77 ST/3 AV,40.630003,-74.028522,25.0
1843,4,JG_B2-Weekday-032000_B4_1,300288.0,4 AV/77 ST,40.629658,-74.025431,26.0
1844,5,JG_B2-Weekday-032000_B4_1,300289.0,BAY RIDGE PY/4 AV,40.630627,-74.024689,24.0
1845,6,JG_B2-Weekday-032000_B4_1,300290.0,BAY RIDGE PY/5 AV,40.629496,-74.022812,22.0
1846,7,JG_B2-Weekday-032000_B4_1,300291.0,BAY RIDGE PY/6 AV,40.627826,-74.019971,22.0
1847,8,JG_B2-Weekday-032000_B4_1,300292.0,BAY RIDGE PY/7 AV,40.627089,-74.018766,22.0
1848,9,JG_B2-Weekday-032000_B4_1,300293.0,BAY RIDGE PKY/FT HAMILTON PKY,40.625839,-74.016671,24.0
1849,10,JG_B2-Weekday-032000_B4_1,300294.0,BAY RIDGE PY/10 AV,40.624119,-74.01381,28.0
1850,11,JG_B2-Weekday-032000_B4_1,300295.0,BAY RIDGE PY/11 AV,40.622762,-74.011573,26.0
1851,12,JG_B2-Weekday-032000_B4_1,300296.0,BAY RIDGE PY/12 AV,40.621423,-74.009357,22.0
1852,13,JG_B2-Weekday-032000_B4_1,300297.0,BAY RIDGE PY/13 AV,40.620352,-74.007586,18.0
1853,14,JG_B2-Weekday-032000_B4_1,300298.0,BAY RIDGE PY/14 AV,40.618789,-74.004966,14.0
1854,15,JG_B2-Weekday-032000_B4_1,300299.0,BAY RIDGE PY/15 AV,40.617684,-74.003181,13.0
1855,16,JG_B2-Weekday-032000_B4_1,300300.0,BAY RIDGE PY/NEW UTRECHT AV,40.615549,-73.999603,11.0
1856,17,JG_B2-Weekday-032000_B4_1,300301.0,BAY RIDGE PY/17 AV,40.614605,-73.998051,11.0
1857,18,JG_B2-Weekday-032000_B4_1,300302.0,BAY RIDGE PKY/18 AV,40.613434,-73.996128,12.0
1858,19,JG_B2-Weekday-032000_B4_1,300303.0,BAY RIDGE PY/19 AV,40.611947,-73.993655,13.0
1859,20,JG_B2-Weekday-032000_B4_1,300304.0,BAY RIDGE PY/20 AV,40.610635,-73.99149,11.0
1860,21,JG_B2-Weekday-032000_B4_1,300305.0,BAY RIDGE PY/21 AV,40.609334,-73.989308,10.0
1861,22,JG_B2-Weekday-032000_B4_1,300306.0,STILLWELL AV/BAY PY,40.607636,-73.987424,11.0
1862,23,JG_B2-Weekday-032000_B4_1,300307.0,STILLWELL AV/KINGS HWY,40.606167,-73.987168,7.0
1863,24,JG_B2-Weekday-032000_B4_1,300308.0,STILLWELL AV/23 AV,40.604646,-73.986877,7.0
1864,25,JG_B2-Weekday-032000_B4_1,300309.0,STILLWELL AV/80 ST,40.602772,-73.986532,8.0
1865,26,JG_B2-Weekday-032000_B4_1,300310.0,STILLWELL AV/82 ST,40.60071,-73.986132,8.0
1866,27,JG_B2-Weekday-032000_B4_1,300311.0,STILLWELL AV/25 AV,40.599338,-73.985866,5.0
1867,28,JG_B2-Weekday-032000_B4_1,300189.0,STILLWELL AV/85 ST,40.597458,-73.985513,6.0
1868,29,JG_B2-Weekday-032000_B4_1,300107.0,86 ST/AV U,40.595564,-73.983487,7.0
1869,30,JG_B2-Weekday-032000_B4_1,300109.0,86 ST/AV V,40.593719,-73.98043,8.0
1870,31,JG_B2-Weekday-032000_B4_1,300110.0,86 ST/W 8 ST,40.592785,-73.978889,6.0
1871,32,JG_B2-Weekday-032000_B4_1,300111.0,86 ST/AV W,40.591702,-73.977019,4.0
1872,33,JG_B2-Weekday-032000_B4_1,306288.0,SHELL RD/AV X,40.589732,-73.974303,4.0
1873,34,JG_B2-Weekday-032000_B4_1,300319.0,SHELL RD/AV Y,40.58764,-73.974415,4.0
1874,35,JG_B2-Weekday-032000_B4_1,300320.0,AV Z/SHELL RD,40.585738,-73.973945,4.0
1875,36,JG_B2-Weekday-032000_B4_1,308120.0,AV Z/W 3 ST,40.585979,-73.971795,7.0
1876,37,JG_B2-Weekday-032000_B4_1,300322.0,AV Z/WEST ST,40.586228,-73.969541,8.0
1877,38,JG_B2-Weekday-032000_B4_1,300323.0,AV Z/OCEAN PKY,40.586549,-73.966596,4.0
1878,39,JG_B2-Weekday-032000_B4_1,300117.0,OCEAN PKY/SHORE PKY,40.584715,-73.966889,7.0
1879,40,JG_B2-Weekday-032000_B4_1,300118.0,OCEAN PKY/WEST AV,40.581609,-73.967352,3.0
1880,41,JG_B2-Weekday-032000_B4_1,300326.0,NEPTUNE AV/OCEAN PY,40.580395,-73.966949,8.0
1881,42,JG_B2-Weekday-032000_B4_1,300328.0,NEPTUNE AV/BRIGHTON 6 ST,40.581349,-73.962444,4.0
1882,43,JG_B2-Weekday-032000_B4_1,300329.0,NEPTUNE AV/CONEY ISLAND AV,40.581974,-73.959499,3.0
1883,44,JG_B2-Weekday-032000_B4_1,308129.0,NEPTUNE AV/BRIGHTON 10 ST,40.582407,-73.957472,6.0
1884,45,JG_B2-Weekday-032000_B4_1,308128.0,NEPTUNE AV/SHORE BL,40.583018,-73.954431,4.0
1885,46,JG_B2-Weekday-032000_B4_1,300332.0,SHEEPSHEAD BAY RD/EMMONS AV,40.584161,-73.950714,6.0
1886,47,JG_B2-Weekday-032000_B4_1,308281.0,SHORE PKY NS/SHEEPSHEAD BAY RD,40.58502,-73.95173,6.0
1887,48,JG_B2-Weekday-032000_B4_1,300334.0,VOORHIES AV/E 14 ST,40.585677,-73.95473,4.0
1888,49,JG_B2-Weekday-032000_B4_1,300335.0,E 14 ST/SHEEPSHEAD BAY RD,40.587519,-73.955125,3.0
1889,50,JG_B2-Weekday-032000_B4_1,308282.0,AV Z/E 15 ST,40.587988,-73.953686,3.0
1890,51,JG_B2-Weekday-032000_B4_1,300338.0,AV Z/E 19 ST,40.58836,-73.950134,4.0
1891,52,JG_B2-Weekday-032000_B4_1,306986.0,OCEAN AV/VOORHIES AV,40.585947,-73.94898,6.0
1892,53,JG_B2-Weekday-032000_B4_1,307040.0,SHORE PY/OCEAN AV,40.584308,-73.948082,6.0
1893,54,JG_B2-Weekday-032000_B4_1,307041.0,SHORE PY/BEDFORD AV,40.584712,-73.943311,5.0
1894,55,JG_B2-Weekday-032000_B4_1,307042.0,SHORE PY/E 28 ST,40.584996,-73.941046,3.0
1895,56,JG_B2-Weekday-032000_B4_1,306898.0,SHORE PKY/NOSTRAND AV,40.585419,-73.938723,4.0
1896,57,JG_B2-Weekday-032000_B4_1,306899.0,SHORE PKY/BROWN ST,40.585697,-73.936898,5.0
1897,58,JG_B2-Weekday-032000_B4_1,307669.0,SHORE PKY/COYLE ST,40.585988,-73.933881,6.0
1898,59,JG_B2-Weekday-032000_B4_1,307045.0,SHORE PKY/BRIGHAM ST,40.585581,-73.931926,6.0
1899,60,JG_B2-Weekday-032000_B4_1,307806.0,SHORE PKY/BRAGG ST,40.586567,-73.933336,6.0
1900,61,JG_B2-Weekday-032000_B4_1,308112.0,VOORHIES AV/KNAPP ST,40.588097,-73.931941,7.0
